num_vehicles,config,lr,gamma,initial_epsilon,epsilon_decay,training_episodes,collisions,steps,cbs_steps,delay,reward
3,"(1, 0, 0)",0.05,0.9,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.9,0.5,0.99,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.9,0.5,0.99,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.9,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.9,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.9,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.9,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.9,0.5,0.999,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.9,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.95,0.5,0.99,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.95,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.95,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.95,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.95,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.95,0.5,0.995,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.95,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.95,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.95,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,0.5,0.995,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.85,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,0.5,0.999,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.85,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,0.5,0.995,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.9,0.5,0.999,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.9,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.95,0.5,0.99,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,0.5,0.99,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,0.5,0.99,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,0.5,0.995,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.95,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.95,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.95,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.95,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,0.5,0.99,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.9,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,0.5,0.99,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.9,0.5,0.995,200,0,10,9,1,0.0
3,"(1, 0, 0)",0.2,0.9,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,0.5,0.99,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.95,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,0.5,0.999,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.95,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.85,1.0,0.99,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.85,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.85,1.0,0.99,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.85,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.85,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.85,1.0,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.85,1.0,0.999,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.85,1.0,0.999,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.85,1.0,0.999,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.9,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.9,1.0,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.9,1.0,0.99,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.9,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.9,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.9,1.0,0.995,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.9,1.0,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.9,1.0,0.999,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.9,1.0,0.999,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.95,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.95,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.95,1.0,0.99,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.95,1.0,0.995,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.05,0.95,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.95,1.0,0.995,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.05,0.95,1.0,0.999,200,0,11,9,2,0.0
3,"(1, 0, 0)",0.05,0.95,1.0,0.999,500,0,11,9,2,0.0
3,"(1, 0, 0)",0.05,0.95,1.0,0.999,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.85,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.85,1.0,0.99,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.85,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.85,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.85,1.0,0.995,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.85,1.0,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,1.0,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.85,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,1.0,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,1.0,0.99,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,1.0,0.995,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,1.0,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,1.0,0.995,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.9,1.0,0.999,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.9,1.0,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.9,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.95,1.0,0.99,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,1.0,0.99,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,1.0,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.95,1.0,0.995,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,1.0,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.1,0.95,1.0,0.999,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.1,0.95,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.85,1.0,0.99,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.85,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.85,1.0,0.995,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,1.0,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,1.0,0.999,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.85,1.0,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.85,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,1.0,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,1.0,0.99,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,1.0,0.995,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.9,1.0,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,1.0,0.999,200,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.9,1.0,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.9,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,1.0,0.99,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,1.0,0.99,1000,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.95,1.0,0.995,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 0, 0)",0.2,0.95,1.0,0.995,1000,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,1.0,0.999,200,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,1.0,0.999,500,0,9,9,0,0.0
3,"(1, 0, 0)",0.2,0.95,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,0.5,0.99,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.85,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,0.5,0.999,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.85,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.9,0.5,0.99,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.9,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.9,0.5,0.995,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,0.5,0.995,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,0.5,0.995,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,0.5,0.999,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,0.5,0.999,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.95,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.95,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.95,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.95,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.95,0.5,0.995,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.95,0.5,0.995,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.95,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.95,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.95,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,0.5,0.999,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.85,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.9,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.9,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.9,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.9,0.5,0.995,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.9,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.9,0.5,0.995,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.9,0.5,0.999,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.9,0.5,0.999,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.9,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,0.5,0.99,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.95,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,0.5,0.999,200,0,11,9,2,0.0
3,"(1, 1, 0)",0.1,0.95,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,0.5,0.99,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.2,0.9,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,0.5,0.995,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.2,0.9,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,0.5,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,0.5,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,0.5,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,0.5,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,0.5,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,0.5,0.999,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,0.5,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.85,1.0,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.85,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.85,1.0,0.995,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.85,1.0,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.85,1.0,0.999,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.85,1.0,0.999,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.9,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,1.0,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.9,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,1.0,0.995,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,1.0,0.999,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,1.0,0.999,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.9,1.0,0.999,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.95,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.95,1.0,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.05,0.95,1.0,0.99,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.95,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.95,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.95,1.0,0.995,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.95,1.0,0.999,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.95,1.0,0.999,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.05,0.95,1.0,0.999,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.85,1.0,0.99,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.85,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.85,1.0,0.99,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.85,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.85,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.85,1.0,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,1.0,0.999,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.85,1.0,0.999,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.85,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.9,1.0,0.99,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.9,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.9,1.0,0.99,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.9,1.0,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.9,1.0,0.995,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.9,1.0,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.9,1.0,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.9,1.0,0.999,500,0,7,9,-2,0.0
3,"(1, 1, 0)",0.1,0.9,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,1.0,0.99,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.95,1.0,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,1.0,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,1.0,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,1.0,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,1.0,0.995,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.95,1.0,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.1,0.95,1.0,0.999,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.1,0.95,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,1.0,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,1.0,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,1.0,0.995,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.2,0.85,1.0,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,1.0,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,1.0,0.999,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.2,0.85,1.0,0.999,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.85,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,1.0,0.99,200,0,8,9,-1,0.0
3,"(1, 1, 0)",0.2,0.9,1.0,0.99,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,1.0,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,1.0,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,1.0,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,1.0,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,1.0,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,1.0,0.999,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.9,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,1.0,0.99,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,1.0,0.99,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.2,0.95,1.0,0.99,1000,0,8,9,-1,0.0
3,"(1, 1, 0)",0.2,0.95,1.0,0.995,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,1.0,0.995,500,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,1.0,0.995,1000,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,1.0,0.999,200,0,9,9,0,0.0
3,"(1, 1, 0)",0.2,0.95,1.0,0.999,500,0,8,9,-1,0.0
3,"(1, 1, 0)",0.2,0.95,1.0,0.999,1000,0,9,9,0,0.0
3,"(1, 1, 1)",0.05,0.85,0.5,0.99,200,0,8,9,-1,0.0
3,"(1, 1, 1)",0.05,0.85,0.5,0.99,500,0,9,9,0,0.0
3,"(1, 1, 1)",0.05,0.85,0.5,0.99,1000,0,9,9,0,0.0
3,"(1, 1, 1)",0.05,0.85,0.5,0.995,200,0,8,9,-1,0.0
